kbo_player_id,player_name,birth_date,professional_entry_year,official_join,official_draft,source_url,level,role,verified_through
68159,성동현,1999-05-18,2018,18LG,18 LG 2차 1라운드 7순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=68159,futures,pitching,2025
68200,김민규,1999-05-07,2018,18두산,18 두산 2차 3라운드 30순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=68200,first_team,pitching,2025
68200,김민규,1999-05-07,2018,18두산,18 두산 2차 3라운드 30순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=68200,futures,pitching,2025
68205,전민재,1999-06-30,2018,18두산,18 두산 2차 4라운드 40순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=68205,first_team,hitting,2025
68205,전민재,1999-06-30,2018,18두산,18 두산 2차 4라운드 40순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68205,futures,hitting,2025
68220,곽빈,1999-05-28,2018,18두산,18 두산 1차,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=68220,first_team,pitching,2025
68220,곽빈,1999-05-28,2018,18두산,18 두산 1차,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=68220,futures,pitching,2025
68242,정철원,1999-03-27,2018,18두산,18 두산 2차 2라운드 20순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=68242,first_team,pitching,2025
68242,정철원,1999-03-27,2018,18두산,18 두산 2차 2라운드 20순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=68242,futures,pitching,2025
68249,박신지,1999-07-16,2018,18두산,18 두산 2차 1라운드 10순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=68249,first_team,pitching,2025
68249,박신지,1999-07-16,2018,18두산,18 두산 2차 1라운드 10순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=68249,futures,pitching,2025
68260,현도훈,1993-01-13,2018,18두산,18 두산 육성선수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=68260,first_team,pitching,2025
68260,현도훈,1993-01-13,2018,18두산,18 두산 육성선수,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=68260,futures,pitching,2025
68269,김호준,1998-05-17,2018,19두산,18 두산 육성선수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=68269,first_team,pitching,2025
68269,김호준,1998-05-17,2018,19두산,18 두산 육성선수,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=68269,futures,pitching,2025
68305,변상권,1997-04-04,2018,20키움,18 넥센 육성선수,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=68305,first_team,hitting,2025
68305,변상권,1997-04-04,2018,20키움,18 넥센 육성선수,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68305,futures,hitting,2025
68341,안우진,1999-08-30,2018,18넥센,18 넥센 1차,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=68341,first_team,pitching,2025
68341,안우진,1999-08-30,2018,18넥센,18 넥센 1차,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=68341,futures,pitching,2025
68362,추재현,1999-02-22,2018,18넥센,18 넥센 2차 3라운드 28순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=68362,first_team,hitting,2025
68362,추재현,1999-02-22,2018,18넥센,18 넥센 2차 3라운드 28순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68362,futures,hitting,2025
68403,김무신,1999-12-08,2018,19삼성,18 삼성 2차 6라운드 52순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=68403,first_team,pitching,2025
68403,김무신,1999-12-08,2018,19삼성,18 삼성 2차 6라운드 52순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=68403,futures,pitching,2025
68407,공민규,1999-09-27,2018,19삼성,18 삼성 2차 8라운드 72순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=68407,first_team,hitting,2025
68407,공민규,1999-09-27,2018,19삼성,18 삼성 2차 8라운드 72순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68407,futures,hitting,2025
68415,양창섭,1999-09-22,2018,18삼성,18 삼성 2차 1라운드 2순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=68415,first_team,pitching,2025
68415,양창섭,1999-09-22,2018,18삼성,18 삼성 2차 1라운드 2순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=68415,futures,pitching,2025
68419,최지명,1995-01-22,2018,18삼성,18 삼성 1차,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=68419,first_team,pitching,2025
68419,최지명,1995-01-22,2018,18삼성,18 삼성 1차,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=68419,futures,pitching,2025
68463,윤정빈,1999-06-24,2018,18삼성,18 삼성 2차 5라운드 42순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=68463,first_team,hitting,2025
68463,윤정빈,1999-06-24,2018,18삼성,18 삼성 2차 5라운드 42순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68463,futures,hitting,2025
68501,최하늘,1999-03-26,2018,19롯데,18 롯데 2차 7라운드 63순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=68501,first_team,pitching,2025
68501,최하늘,1999-03-26,2018,19롯데,18 롯데 2차 7라운드 63순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=68501,futures,pitching,2025
68504,이호연,1995-06-03,2018,18롯데,18 롯데 2차 6라운드 53순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=68504,first_team,hitting,2025
68504,이호연,1995-06-03,2018,18롯데,18 롯데 2차 6라운드 53순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68504,futures,hitting,2025
68507,장두성,1999-09-16,2018,21롯데,18 롯데 2차 10라운드 93순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=68507,first_team,hitting,2025
68507,장두성,1999-09-16,2018,21롯데,18 롯데 2차 10라운드 93순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68507,futures,hitting,2025
68518,정보근,1999-08-31,2018,19롯데,18 롯데 2차 9라운드 83순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=68518,first_team,hitting,2025
68518,정보근,1999-08-31,2018,19롯데,18 롯데 2차 9라운드 83순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68518,futures,hitting,2025
68556,정성종,1995-11-16,2018,18롯데,18 롯데 2차 2라운드 13순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=68556,first_team,pitching,2025
68556,정성종,1995-11-16,2018,18롯데,18 롯데 2차 2라운드 13순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=68556,futures,pitching,2025
68585,김도규,1998-07-11,2018,18롯데,18 롯데 2차 3라운드 23순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=68585,first_team,pitching,2025
68585,김도규,1998-07-11,2018,18롯데,18 롯데 2차 3라운드 23순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=68585,futures,pitching,2025
68619,윤중현,1995-04-25,2018,21KIA,18 KIA 2차 9라운드 86순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=68619,first_team,pitching,2025
68619,윤중현,1995-04-25,2018,21KIA,18 KIA 2차 9라운드 86순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=68619,futures,pitching,2025
68639,하준영,1999-09-06,2018,18KIA,18 KIA 2차 2라운드 16순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=68639,first_team,pitching,2025
68639,하준영,1999-09-06,2018,18KIA,18 KIA 2차 2라운드 16순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=68639,futures,pitching,2025
68646,한준수,1999-02-13,2018,18KIA,18 KIA 1차,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=68646,first_team,hitting,2025
68646,한준수,1999-02-13,2018,18KIA,18 KIA 1차,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68646,futures,hitting,2025
68700,이원석,1999-03-31,2018,19한화,18 한화 2차 4라운드 34순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=68700,first_team,hitting,2025
68700,이원석,1999-03-31,2018,19한화,18 한화 2차 4라운드 34순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68700,futures,hitting,2025
68830,김정우,1999-05-15,2018,18SK,18 SK 1차,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=68830,first_team,pitching,2025
68830,김정우,1999-05-15,2018,18SK,18 SK 1차,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=68830,futures,pitching,2025
68856,최민준,1999-06-11,2018,18SK,18 SK 2차 2라운드 15순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=68856,first_team,pitching,2025
68856,최민준,1999-06-11,2018,18SK,18 SK 2차 2라운드 15순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=68856,futures,pitching,2025
68868,최준우,1999-03-25,2018,18SK,18 SK 2차 4라운드 35순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=68868,first_team,hitting,2025
68868,최준우,1999-03-25,2018,18SK,18 SK 2차 4라운드 35순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68868,futures,hitting,2025
68896,이채호,1998-11-23,2018,18SK,18 SK 2차 6라운드 55순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=68896,first_team,pitching,2025
68896,이채호,1998-11-23,2018,18SK,18 SK 2차 6라운드 55순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=68896,futures,pitching,2025
68900,김영규,2000-02-10,2018,18NC,18 NC 2차 8라운드 79순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=68900,first_team,pitching,2025
68900,김영규,2000-02-10,2018,18NC,18 NC 2차 8라운드 79순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=68900,futures,pitching,2025
68902,신민혁,1999-02-04,2018,20NC,18 NC 2차 5라운드 49순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=68902,first_team,pitching,2025
68902,신민혁,1999-02-04,2018,20NC,18 NC 2차 5라운드 49순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=68902,futures,pitching,2025
68904,오영수,2000-01-30,2018,18NC,18 NC 2차 2라운드 19순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=68904,first_team,hitting,2025
68904,오영수,2000-01-30,2018,18NC,18 NC 2차 2라운드 19순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68904,futures,hitting,2025
68912,김형준,1999-11-02,2018,18NC,18 NC 2차 1라운드 9순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=68912,first_team,hitting,2025
68912,김형준,1999-11-02,2018,18NC,18 NC 2차 1라운드 9순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68912,futures,hitting,2025
68928,김시훈,1999-02-24,2018,18NC,18 NC 1차,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=68928,first_team,pitching,2025
68928,김시훈,1999-02-24,2018,18NC,18 NC 1차,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=68928,futures,pitching,2025
69041,손동현,2001-01-23,2019,19KT,19 KT 2차 3라운드 21순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69041,first_team,pitching,2025
69041,손동현,2001-01-23,2019,19KT,19 KT 2차 3라운드 21순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=69041,futures,pitching,2025
69045,알칸타라,1992-12-04,,19KT,19 KT 자유선발,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69045,first_team,pitching,2025
69045,알칸타라,1992-12-04,,19KT,19 KT 자유선발,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=69045,futures,pitching,2025
69047,전용주,2000-02-12,2019,19KT,19 KT 1차,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69047,first_team,pitching,2025
69047,전용주,2000-02-12,2019,19KT,19 KT 1차,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=69047,futures,pitching,2025
69054,이상동,1995-11-24,2019,19KT,19 KT 2차 4라운드 31순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69054,first_team,pitching,2025
69054,이상동,1995-11-24,2019,19KT,19 KT 2차 4라운드 31순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=69054,futures,pitching,2025
69056,박민석,2000-04-13,2019,19KT,19 KT 2차 5라운드 41순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69056,first_team,hitting,2025
69056,박민석,2000-04-13,2019,19KT,19 KT 2차 5라운드 41순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69056,futures,hitting,2025
69064,강민성,1999-12-08,2019,23KT,19 KT 2차 6라운드 51순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69064,first_team,hitting,2025
69064,강민성,1999-12-08,2019,23KT,19 KT 2차 6라운드 51순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69064,futures,hitting,2025
69068,이선우,2000-09-19,2019,19KT,19 KT 2차 7라운드 61순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69068,first_team,pitching,2025
69068,이선우,2000-09-19,2019,19KT,19 KT 2차 7라운드 61순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=69068,futures,pitching,2025
69100,구본혁,1997-01-11,2019,19LG,19 LG 2차 6라운드 55순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69100,first_team,hitting,2025
69100,구본혁,1997-01-11,2019,19LG,19 LG 2차 6라운드 55순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69100,futures,hitting,2025
69102,문보경,2000-07-19,2019,21LG,19 LG 2차 3라운드 25순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69102,first_team,hitting,2025
69102,문보경,2000-07-19,2019,21LG,19 LG 2차 3라운드 25순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69102,futures,hitting,2025
69105,김성진,2000-03-17,2019,20LG,19 LG 2차 7라운드 65순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69105,first_team,hitting,2025
69105,김성진,2000-03-17,2019,20LG,19 LG 2차 7라운드 65순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69105,futures,hitting,2025
69108,이지강,1999-07-02,2019,22LG,19 LG 2차 9라운드 85순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69108,first_team,pitching,2025
69108,이지강,1999-07-02,2019,22LG,19 LG 2차 9라운드 85순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=69108,futures,pitching,2025
69113,임준형,2000-11-16,2019,21LG,19 LG 2차 8라운드 75순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69113,first_team,pitching,2025
69113,임준형,2000-11-16,2019,21LG,19 LG 2차 8라운드 75순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=69113,futures,pitching,2025
69134,이정용,1996-03-26,2019,19LG,19 LG 1차,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69134,first_team,pitching,2025
69134,이정용,1996-03-26,2019,19LG,19 LG 1차,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=69134,futures,pitching,2025
69159,정우영,1999-08-19,2019,19LG,19 LG 2차 2라운드 15순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69159,first_team,pitching,2025
69159,정우영,1999-08-19,2019,19LG,19 LG 2차 2라운드 15순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=69159,futures,pitching,2025
69203,송승환,2000-10-28,2019,19두산,19 두산 2차 2라운드 19순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69203,first_team,hitting,2025
69203,송승환,2000-10-28,2019,19두산,19 두산 2차 2라운드 19순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69203,futures,hitting,2025
69204,전루건,2000-06-09,2019,19두산,19 두산 2차 1라운드 9순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69204,first_team,pitching,2025
69204,전루건,2000-06-09,2019,19두산,19 두산 2차 1라운드 9순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=69204,futures,pitching,2025
69205,이교훈,2000-05-29,2019,19두산,19 두산 2차 3라운드 29순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69205,first_team,pitching,2025
69205,이교훈,2000-05-29,2019,19두산,19 두산 2차 3라운드 29순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=69205,futures,pitching,2025
69207,김태근,1996-08-10,2019,19두산,19 두산 2차 5라운드 49순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69207,first_team,hitting,2025
69207,김태근,1996-08-10,2019,19두산,19 두산 2차 5라운드 49순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69207,futures,hitting,2025
69213,윤산흠,1999-05-15,2019,21한화,19 두산 육성선수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69213,first_team,pitching,2025
69213,윤산흠,1999-05-15,2019,21한화,19 두산 육성선수,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=69213,futures,pitching,2025
69238,김대한,2000-12-06,2019,19두산,19 두산 1차,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69238,first_team,hitting,2025
69238,김대한,2000-12-06,2019,19두산,19 두산 1차,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69238,futures,hitting,2025
69328,박주성,2000-11-09,2019,19키움,19 넥센 1차,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69328,first_team,pitching,2025
69328,박주성,2000-11-09,2019,19키움,19 넥센 1차,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=69328,futures,pitching,2025
69332,주성원,2000-08-30,2019,19키움,19 넥센 2차 3라운드 24순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69332,first_team,hitting,2025
69332,주성원,2000-08-30,2019,19키움,19 넥센 2차 3라운드 24순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69332,futures,hitting,2025
69360,조영건,1999-02-04,2019,19키움,19 넥센 2차 2라운드 14순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69360,first_team,pitching,2025
69360,조영건,1999-02-04,2019,19키움,19 넥센 2차 2라운드 14순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=69360,futures,pitching,2025
69367,김인범,2000-01-12,2019,21키움,19 넥센 2차 4라운드 34순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69367,first_team,pitching,2025
69367,김인범,2000-01-12,2019,21키움,19 넥센 2차 4라운드 34순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=69367,futures,pitching,2025
69403,양우현,2000-04-13,2019,19삼성,19 삼성 2차 3라운드 22순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69403,first_team,hitting,2025
69403,양우현,2000-04-13,2019,19삼성,19 삼성 2차 3라운드 22순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69403,futures,hitting,2025
69416,이해승,2000-08-01,2019,22삼성,19 삼성 2차 8라운드 72순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69416,first_team,hitting,2025
69416,이해승,2000-08-01,2019,22삼성,19 삼성 2차 8라운드 72순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69416,futures,hitting,2025
69418,박승규,2000-09-02,2019,19삼성,19 삼성 2차 9라운드 82순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69418,first_team,hitting,2025
69418,박승규,2000-09-02,2019,19삼성,19 삼성 2차 9라운드 82순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69418,futures,hitting,2025
69428,이병헌,1999-10-26,2019,19삼성,19 삼성 2차 4라운드 32순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69428,first_team,hitting,2025
69428,이병헌,1999-10-26,2019,19삼성,19 삼성 2차 4라운드 32순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69428,futures,hitting,2025
69442,김도환,2000-04-14,2019,19삼성,19 삼성 2차 2라운드 12순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69442,first_team,hitting,2025
69442,김도환,2000-04-14,2019,19삼성,19 삼성 2차 2라운드 12순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69442,futures,hitting,2025
69446,원태인,2000-04-06,2019,19삼성,19 삼성 1차,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69446,first_team,pitching,2025
69446,원태인,2000-04-06,2019,19삼성,19 삼성 1차,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=69446,futures,pitching,2025
69508,신윤후,1996-01-05,2019,19롯데,19 롯데 2차 10라운드 98순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69508,first_team,hitting,2025
69508,신윤후,1996-01-05,2019,19롯데,19 롯데 2차 10라운드 98순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69508,futures,hitting,2025
69516,김현수,2000-07-10,2019,19롯데,19 롯데 2차 3라운드 28순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69516,first_team,pitching,2025
69516,김현수,2000-07-10,2019,19롯데,19 롯데 2차 3라운드 28순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=69516,futures,pitching,2025
69517,고승민,2000-08-11,2019,19롯데,19 롯데 2차 1라운드 8순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69517,first_team,hitting,2025
69517,고승민,2000-08-11,2019,19롯데,19 롯데 2차 1라운드 8순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69517,futures,hitting,2025
69594,박진,1999-04-02,2019,19롯데,19 롯데 2차 4라운드 38순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69594,first_team,pitching,2025
69594,박진,1999-04-02,2019,19롯데,19 롯데 2차 4라운드 38순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=69594,futures,pitching,2025
69620,김기훈,2000-01-03,2019,19KIA,19 KIA 1차,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69620,first_team,pitching,2025
69620,김기훈,2000-01-03,2019,19KIA,19 KIA 1차,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=69620,futures,pitching,2025
69623,이태규,2000-02-21,2019,23KIA,19 KIA 2차 3라운드 30순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69623,first_team,pitching,2025
69623,이태규,2000-02-21,2019,23KIA,19 KIA 2차 3라운드 30순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=69623,futures,pitching,2025
69636,오선우,1996-12-13,2019,19KIA,19 KIA 2차 5라운드 50순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69636,first_team,hitting,2025
69636,오선우,1996-12-13,2019,19KIA,19 KIA 2차 5라운드 50순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69636,futures,hitting,2025
69645,장유호,2000-05-25,2019,19KIA,19 KIA 2차 2라운드 20순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69645,first_team,pitching,2025
69645,장유호,2000-05-25,2019,19KIA,19 KIA 2차 2라운드 20순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=69645,futures,pitching,2025
69727,변우혁,2000-03-18,2019,19한화,19 한화 1차,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69727,first_team,hitting,2025
69727,변우혁,2000-03-18,2019,19한화,19 한화 1차,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69727,futures,hitting,2025
69737,노시환,2000-12-03,2019,19한화,19 한화 2차 1라운드 3순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69737,first_team,hitting,2025
69737,노시환,2000-12-03,2019,19한화,19 한화 2차 1라운드 3순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69737,futures,hitting,2025
69745,김도현,2000-09-15,2019,19한화,19 한화 2차 4라운드 33순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69745,first_team,pitching,2025
69745,김도현,2000-09-15,2019,19한화,19 한화 2차 4라운드 33순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=69745,futures,pitching,2025
69766,유로결,2000-05-30,2019,19한화,19 한화 2차 2라운드 13순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69766,first_team,hitting,2025
69766,유로결,2000-05-30,2019,19한화,19 한화 2차 2라운드 13순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69766,futures,hitting,2025
69804,채현우,1995-11-21,2019,19SK,19 SK 2차 8라운드 76순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69804,first_team,hitting,2025
69804,채현우,1995-11-21,2019,19SK,19 SK 2차 8라운드 76순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69804,futures,hitting,2025
69813,하재훈,1990-10-29,2009,09시카고컵스,19 SK 2차 2라운드 16순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69813,first_team,hitting,2025
69813,하재훈,1990-10-29,2009,09시카고컵스,19 SK 2차 2라운드 16순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69813,futures,hitting,2025
69825,김창평,2000-06-14,2019,19SK,19 SK 2차 1라운드 6순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69825,first_team,hitting,2025
69825,김창평,2000-06-14,2019,19SK,19 SK 2차 1라운드 6순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69825,futures,hitting,2025
69839,백승건,2000-10-29,2019,19SK,19 SK 1차,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69839,first_team,pitching,2025
